"Date","Home Team","Away Team","Home Score","Away Score","Bet Choice","Profit","Is Win","Factor Values","Combined Value","Decision Logic","Home Odds","Away Odds","Handicap"
"2024-04-27T16:00:00.000Z","Tottenham","Arsenal","2","3","HOME","-50","false","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","1.98","1.84","Unknown"
"2024-04-27T16:00:00.000Z","Everton","Brentford","1","0","HOME","102.99999999999997","true","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","2.03","1.8","Unknown"
"2024-04-27T16:00:00.000Z","Aston Villa","Chelsea","2","2","HOME","-50","false","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","1.8","2.03","Unknown"
"2024-04-27T16:00:00.000Z","Nottingham Forest","Manchester City","0","2","HOME","-50","false","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","1.85","1.97","Unknown"
"2024-04-27T16:00:00.000Z","Bournemouth","Brighton","3","0","HOME","76","true","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","1.76","2.08","Unknown"
"2025-05-02T16:00:00.000Z","Manchester City","Wolves","1","0","HOME","-50","false","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","1.69","2.19","Unknown"
"2025-05-02T16:00:00.000Z","Aston Villa","Fulham","1","0","HOME","50","true","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","2","1.82","Unknown"
"2025-05-02T16:00:00.000Z","Leicester","Southampton","2","0","HOME","102","true","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","2.02","1.81","Unknown"
"2025-05-02T16:00:00.000Z","Everton","Ipswich","2","2","HOME","-100","false","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","1.86","1.96","Unknown"
"2025-05-03T16:00:00.000Z","Arsenal","Bournemouth","1","2","HOME","-100","false","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","1.77","2.07","Unknown"
"2025-05-03T16:00:00.000Z","Brighton","Newcastle","1","1","HOME","45.5","true","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","1.91","1.91","Unknown"
"2025-05-03T16:00:00.000Z","Chelsea","Liverpool","3","1","HOME","92","true","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","1.92","1.9","Unknown"
"2025-05-03T16:00:00.000Z","West Ham","Tottenham","1","1","HOME","-50","false","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","1.65","2.26","Unknown"
"2025-05-03T16:00:00.000Z","Brentford","Manchester Utd","4","3","HOME","39","true","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","1.78","2.05","Unknown"
"2025-05-05T16:00:00.000Z","Crystal Palace","Nottingham Forest","1","1","HOME","-50","false","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","1.89","1.93","Unknown"
"2023-04-28T16:00:00.000Z","Crystal Palace","West Ham","4","3","HOME","79","true","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","1.79","1.94","Unknown"
"2023-04-28T16:00:00.000Z","Brighton","Wolves","6","0","HOME","102","true","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","2.02","1.81","Unknown"
"2023-04-28T16:00:00.000Z","Brentford","Nottingham Forest","2","1","HOME","44","true","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","1.88","1.94","Unknown"
"2023-04-29T16:00:00.000Z","Fulham","Manchester City","1","2","HOME","89","true","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","1.89","1.93","Unknown"
"2023-04-29T16:00:00.000Z","Newcastle","Southampton","3","1","HOME","41.5","true","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","1.83","1.99","Unknown"
"2023-04-29T16:00:00.000Z","Manchester Utd","Aston Villa","1","0","HOME","42","true","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","1.84","1.98","Unknown"
"2023-04-29T16:00:00.000Z","Liverpool","Tottenham","4","3","HOME","0","false","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","1.74","2.11","Unknown"
"2023-04-29T16:00:00.000Z","Bournemouth","Leeds","4","1","HOME","77","true","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","1.77","2.07","Unknown"
"2023-05-01T16:00:00.000Z","Leicester","Everton","2","2","HOME","-100","false","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","2.19","1.69","Unknown"
"2023-05-02T16:00:00.000Z","Arsenal","Chelsea","3","1","HOME","99","true","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","1.99","1.83","Unknown"
"2024-04-19T16:00:00.000Z","Luton","Brentford","1","5","HOME","-100","false","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","1.99","1.83","Unknown"
"2024-04-20T16:00:00.000Z","Wolves","Arsenal","0","2","HOME","-50","false","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","1.91","1.91","Unknown"
"2024-04-20T16:00:00.000Z","Everton","Nottingham Forest","2","0","HOME","91","true","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","1.91","1.91","Unknown"
"2024-04-20T16:00:00.000Z","Fulham","Liverpool","1","3","HOME","-100","false","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","2.08","1.76","Unknown"
"2024-04-20T16:00:00.000Z","Crystal Palace","West Ham","5","2","HOME","86","true","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","1.86","1.96","Unknown"
"2024-04-20T16:00:00.000Z","Aston Villa","Bournemouth","3","1","HOME","99","true","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","1.99","1.83","Unknown"
"2024-05-14T16:00:00.000Z","Tottenham","Manchester City","0","2","HOME","-100","false","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","2.11","1.74","Unknown"
"2024-05-15T16:00:00.000Z","Brighton","Chelsea","1","2","HOME","-50","false","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","1.7","2.17","Unknown"
"2024-05-15T16:00:00.000Z","Manchester Utd","Newcastle","3","2","HOME","77","true","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","1.77","2.07","Unknown"
"2025-04-22T16:00:00.000Z","Manchester City","Aston Villa","2","1","HOME","54.5","true","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","2.09","1.75","Unknown"
"2025-04-23T16:00:00.000Z","Arsenal","Crystal Palace","2","2","HOME","-100","false","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","1.82","2","Unknown"
"2025-04-25T16:00:00.000Z","Newcastle","Ipswich","3","0","HOME","104.99999999999997","true","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","2.05","1.78","Unknown"
"2025-04-25T16:00:00.000Z","Southampton","Fulham","1","2","HOME","-50","false","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","1.95","1.87","Unknown"
"2025-04-25T16:00:00.000Z","Brighton","West Ham","3","2","HOME","48.5","true","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","1.97","1.85","Unknown"
"2025-04-25T16:00:00.000Z","Chelsea","Everton","1","0","HOME","-50","false","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","1.97","1.85","Unknown"
"2025-04-25T16:00:00.000Z","Wolves","Leicester","3","0","HOME","92","true","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","1.92","1.9","Unknown"
"2025-04-26T16:00:00.000Z","Liverpool","Tottenham","5","1","HOME","83","true","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","1.83","1.99","Unknown"
"2025-04-26T16:00:00.000Z","Bournemouth","Manchester Utd","1","1","HOME","-100","false","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","2.16","1.71","Unknown"
"2025-05-01T16:00:00.000Z","Nottingham Forest","Brentford","0","2","HOME","-100","false","[34]","34","Factors: [34] Combined: 34 → BET HOME (Top 15%)","2","1.82","Unknown"
"2023-04-25T16:00:00.000Z","Aston Villa","Fulham","1","0","HOME","44","true","[33]","33","Factors: [33] Combined: 33 → BET HOME (Top 15%)","1.88","1.94","Unknown"
"2023-04-25T16:00:00.000Z","Wolves","Crystal Palace","2","0","HOME","94","true","[33]","33","Factors: [33] Combined: 33 → BET HOME (Top 15%)","1.94","1.88","Unknown"
"2023-04-25T16:00:00.000Z","Leeds","Leicester","1","1","HOME","-50","false","[33]","33","Factors: [33] Combined: 33 → BET HOME (Top 15%)","2.07","1.77","Unknown"
"2023-04-26T16:00:00.000Z","Manchester City","Arsenal","4","1","HOME","77","true","[33]","33","Factors: [33] Combined: 33 → BET HOME (Top 15%)","1.77","2.07","Unknown"
