"Date","Home Team","Away Team","Home Score","Away Score","Bet Choice","Profit","Is Win","Factor Values","Combined Value","Decision Logic","Home Odds","Away Odds","Handicap"
"2023-03-11T16:00:00.000Z","Crystal Palace","Manchester City","0","1","HOME","58.5","true","[8.197]","8.197","Factors: [8.197] Combined: 8.197 → BET HOME (Top 15%)","2.17","1.7","Unknown"
"2022-08-05T16:00:00.000Z","Fulham","Liverpool","2","2","HOME","86","true","[8.051]","8.051","Factors: [8.051] Combined: 8.051 → BET HOME (Top 15%)","1.86","1.96","Unknown"
"2024-04-27T16:00:00.000Z","Nottingham Forest","Manchester City","0","2","HOME","-50","false","[7.773]","7.773","Factors: [7.773] Combined: 7.773 → BET HOME (Top 15%)","1.85","1.97","Unknown"
"2022-09-03T16:00:00.000Z","Aston Villa","Manchester City","1","1","HOME","81","true","[7.708]","7.708","Factors: [7.708] Combined: 7.708 → BET HOME (Top 15%)","1.81","2.01","Unknown"
"2022-09-16T16:00:00.000Z","Wolves","Manchester City","0","3","HOME","-100","false","[7.645]","7.645","Factors: [7.645] Combined: 7.645 → BET HOME (Top 15%)","1.74","2.11","Unknown"
"2022-10-21T16:00:00.000Z","Nottingham Forest","Liverpool","1","0","HOME","72","true","[7.645]","7.645","Factors: [7.645] Combined: 7.645 → BET HOME (Top 15%)","1.72","2.13","Unknown"
"2023-08-11T16:00:00.000Z","Burnley","Manchester City","0","3","HOME","-100","false","[7.645]","7.645","Factors: [7.645] Combined: 7.645 → BET HOME (Top 15%)","1.73","2.12","Unknown"
"2024-09-28T16:00:00.000Z","Wolves","Liverpool","1","2","HOME","87","true","[7.353]","7.353","Factors: [7.353] Combined: 7.353 → BET HOME (Top 15%)","1.87","1.95","Unknown"
"2025-02-14T16:00:00.000Z","Leicester","Arsenal","0","2","HOME","-50","false","[7.231]","7.231","Factors: [7.231] Combined: 7.231 → BET HOME (Top 15%)","1.72","2.14","Unknown"
"2024-01-30T16:00:00.000Z","Nottingham Forest","Arsenal","1","2","HOME","54","true","[7.114]","7.114","Factors: [7.114] Combined: 7.114 → BET HOME (Top 15%)","2.08","1.76","Unknown"
"2025-04-19T16:00:00.000Z","Ipswich","Arsenal","0","4","HOME","-100","false","[7.114]","7.114","Factors: [7.114] Combined: 7.114 → BET HOME (Top 15%)","1.66","2.24","Unknown"
